employee_id,name,age,gender,marital_status,ethnicity,country,job_role_id,department_id,hire_date,salary
4447,Jennifer Ramsey,46,Female,Other,Asian,South Korea,19,4,2017-06-08,52434.73
4448,Robert Martin,48,Male,Other,Black,Canada,39,6,2024-06-18,71997.74
4449,Kathleen Little,32,Female,Single,Native American,India,43,7,2019-02-01,79614.89
4450,Jennifer Ramsey,32,Female,Single,Black,India,10,2,2021-02-22,99934.21
4451,Alejandro Malone,25,Male,Single,Asian,India,20,4,2023-05-13,60100.69
4452,Julia Fox,34,Female,Prefer not to say,White,Germany,35,6,2023-01-07,60048.55
4453,Virginia Hernandez,57,Female,Prefer not to say,Other,Italy,33,6,2017-01-07,92993.44
4454,Grant Williams,51,Male,Prefer not to say,Native American,Brazil,6,2,2023-09-15,75931.54
4455,John Wilson,47,Male,Widowed,Native American,Spain,49,8,2020-03-03,95353.03
4456,Rebekah Sosa,54,Female,Single,Mixed,India,37,6,2019-08-19,75774.56
4457,Ethan Salinas,56,Male,Single,White,Canada,8,2,2023-04-17,46857.67
4458,Emily Hill,47,Female,Single,Mixed,Italy,28,5,2018-12-12,43337.43
4459,Chad Kemp,21,Male,Single,White,Australia,46,8,2022-03-15,38969.76
4460,Matthew Wilson,31,Male,Widowed,Asian,Canada,48,8,2020-04-26,83241.04
4461,Mary Cameron,27,Female,Single,Asian,France,13,3,2019-10-28,93771.94
4462,Joseph Murphy,32,Male,Divorced,Black,Singapore,21,4,2015-09-23,106987.24
4463,Lee Martin,21,Male,Divorced,Native American,Italy,36,6,2018-07-18,86862.11
4464,Michael Mcdaniel,60,Male,Married,Mixed,South Korea,27,5,2016-09-03,93256.77
4465,Adam Zamora,49,Male,Separated,Native American,Italy,4,1,2021-12-18,58399.67
4466,Sheila Thomas,50,Female,Prefer not to say,Hispanic,Singapore,11,2,2019-02-27,46871.68
4467,Juan Pierce,32,Male,Prefer not to say,Native American,Singapore,15,3,2020-08-24,87001.59
4468,Daniel Charles,60,Male,Separated,Mixed,South Korea,33,6,2023-10-11,78353.62
4469,Jason Walker,51,Male,Separated,Mixed,United Kingdom,14,3,2025-03-30,72148.89
4470,Annette Rojas,28,Female,Other,Native American,Singapore,41,7,2018-12-10,77747.43
4471,Kelly Hayes,46,Female,Separated,White,Canada,12,2,2015-10-30,76463.71
4472,Patricia Johnson,40,Female,Prefer not to say,White,United States,36,6,2023-11-06,95676.34
4473,Michael Moore,30,Male,Other,Native American,South Korea,13,3,2021-06-08,95899.71
4474,Christopher Simmons,35,Male,Other,Native American,India,13,3,2024-10-07,80884.41
4475,Robert Kane,55,Male,Prefer not to say,Native American,Italy,44,7,2024-03-31,86916.06
4476,Daniel Lopez,32,Male,Separated,Mixed,Spain,23,4,2021-02-11,80281.25
4477,James Gill,51,Male,Divorced,Mixed,South Korea,34,6,2021-03-31,60776.61
4478,Steven Lewis,51,Male,Separated,Hispanic,United Kingdom,26,5,2018-05-27,85131.29
4479,Zachary Barrera,44,Male,Prefer not to say,Native American,India,28,5,2019-08-13,42110.1
4480,Brady Johnson,55,Male,Widowed,White,New Zealand,41,7,2024-07-02,91077.83
4481,Victoria Prince,25,Female,Widowed,Black,Brazil,16,3,2019-09-10,46109.54
4482,Alyssa Torres,28,Female,Separated,Native American,Italy,27,5,2016-07-04,75716.07
4483,Michael Wilkerson,58,Male,Separated,Native American,New Zealand,23,4,2023-08-28,53096.92
4484,Andrew Woods,40,Male,Divorced,Mixed,Brazil,35,6,2018-08-25,81067.78
4485,Michael Fisher,22,Male,Other,Other,Italy,48,8,2016-08-20,69321.5
4486,Jay Lee,46,Male,Separated,Asian,Italy,45,7,2017-12-29,38104.88
4487,Jaime Herrera,45,Female,Prefer not to say,Black,Spain,35,6,2024-09-30,78413.99
4488,Carmen Francis,27,Female,Married,Asian,Brazil,37,6,2024-09-25,58441.58
4489,Steven Walker,60,Male,Widowed,Native American,Spain,20,4,2024-10-01,87622.93
4490,Antonio Burke,41,Male,Married,Native American,Germany,22,4,2023-03-20,70026.51
4491,Jean Anderson,21,Female,Prefer not to say,Hispanic,Italy,41,7,2020-03-31,77908.42
4492,Becky Rodriguez,58,Female,Prefer not to say,Native American,United States,9,2,2022-09-10,50848.62
4493,Erin Craig,51,Female,Married,Other,Spain,18,3,2018-02-27,58213.36
4494,Morgan Davidson,58,Female,Divorced,White,South Korea,28,5,2025-06-22,60827.23
4495,Hannah Rios,60,Female,Separated,Hispanic,United States,37,6,2019-12-28,87134.05
4496,James Newton,59,Male,Separated,Asian,France,36,6,2020-08-30,103547.54
4497,Colleen Murray,56,Female,Divorced,Mixed,Spain,17,3,2018-08-14,53896.56
4498,Megan Tran,38,Female,Single,Native American,Canada,26,5,2024-10-26,91536.96
4499,Melissa Joseph,47,Female,Separated,Black,Germany,8,2,2021-06-13,30000.0
4500,Miranda Roberts,42,Female,Married,Hispanic,Italy,34,6,2018-05-21,46116.21
4501,Charles Elliott,39,Male,Prefer not to say,Native American,Japan,25,4,2021-01-16,50824.43
4502,James Johnson,39,Male,Divorced,White,South Korea,17,3,2023-05-20,42949.83
4503,Jeffrey Velazquez,53,Male,Prefer not to say,Hispanic,Singapore,43,7,2020-10-20,38328.23
4504,Richard Miller,31,Male,Single,Other,Singapore,21,4,2019-01-08,78259.98
4505,Larry Montgomery,46,Male,Married,Hispanic,United States,11,2,2015-12-08,65718.65
4506,Regina Perez,39,Female,Widowed,Native American,Singapore,26,5,2019-04-25,77588.11
4507,Brandon Bowman,55,Male,Married,Asian,Japan,2,1,2018-04-26,83809.45
4508,Brittney Lee,54,Female,Single,Other,Canada,23,4,2021-09-05,75312.34
4509,Eric Santiago,55,Male,Widowed,Native American,Canada,36,6,2019-05-03,83155.26
4510,David Curry,51,Male,Divorced,Mixed,New Zealand,22,4,2019-03-30,68609.35
4511,Connor Wells,59,Male,Other,Hispanic,Germany,40,7,2019-06-23,46260.13
4512,Dennis Hebert,43,Male,Separated,Other,Canada,36,6,2017-11-14,91156.28
4513,David Kelley,49,Male,Prefer not to say,Asian,Singapore,10,2,2018-09-08,58217.76
4514,Douglas Green,21,Male,Married,White,France,4,1,2017-10-17,51288.07
4515,Deborah Williams,45,Female,Prefer not to say,Mixed,Nigeria,47,8,2024-12-28,66441.64
4516,James Torres,59,Male,Divorced,Mixed,Canada,38,6,2020-03-24,51743.78
4517,Charles Henry,45,Male,Divorced,White,Japan,23,4,2022-09-10,61651.39
4518,Casey Moreno,57,Female,Married,Other,Brazil,50,8,2023-06-25,76881.08
4519,Autumn Hopkins,49,Female,Widowed,White,Japan,28,5,2018-06-05,76966.83
4520,Kathleen Williams,22,Female,Other,White,Japan,47,8,2020-02-01,52043.4
4521,Diana Brewer,47,Female,Other,Other,United States,11,2,2020-07-01,60245.89
4522,Michael Lopez,34,Male,Separated,Asian,Singapore,8,2,2015-11-25,91486.66
4523,Michael Leonard,35,Male,Divorced,Asian,Germany,4,1,2018-11-04,79928.0
4524,Kelly Smith,59,Female,Widowed,White,Nigeria,9,2,2018-09-23,111501.3
4525,Stephanie Rice,42,Female,Separated,Native American,Singapore,18,3,2024-01-04,93602.56
4526,Melissa Hoffman,31,Female,Divorced,White,Nigeria,24,4,2022-06-03,92885.86
4527,Lawrence Duncan,29,Male,Single,Asian,Singapore,51,8,2021-09-22,42242.63
4528,Alyssa Copeland,59,Female,Separated,Other,Brazil,40,7,2021-04-17,85277.21
4529,Victor Cochran,48,Male,Prefer not to say,Black,India,21,4,2019-11-23,68937.86
4530,Mike Vega,59,Male,Single,Asian,Canada,8,2,2016-10-20,58980.36
4531,Robert Humphrey,39,Male,Separated,Other,United States,41,7,2020-11-05,73360.31
4532,Joan Miller,40,Female,Separated,Hispanic,Germany,32,5,2023-08-17,88904.23
4533,Susan Herrera,41,Female,Divorced,Native American,Canada,44,7,2018-03-24,80016.63
4534,Laura Hall,31,Female,Single,Other,New Zealand,21,4,2016-08-30,52430.52
4535,Aaron Boyd,35,Male,Divorced,White,Brazil,35,6,2023-12-05,84849.18
4536,Martin Martinez,39,Male,Divorced,Mixed,Australia,9,2,2018-08-29,57248.25
4537,Nathaniel Lam,31,Male,Other,Other,New Zealand,7,2,2018-01-04,74333.66
4538,Christopher Wood,36,Male,Separated,Black,France,1,1,2023-05-23,63933.0
4539,Harold Morris,25,Male,Other,Other,Brazil,6,2,2023-03-17,65622.67
4540,Benjamin Robinson,30,Male,Other,Hispanic,Brazil,50,8,2022-03-05,85324.86
4541,William Davis,38,Male,Widowed,Mixed,Japan,28,5,2025-02-11,49196.13
4542,Timothy Valentine,43,Male,Widowed,Asian,Italy,40,7,2021-03-19,108903.9
4543,Misty Webster,41,Female,Married,Black,Spain,36,6,2021-08-24,33578.28
4544,Felicia Ross,43,Female,Married,Mixed,New Zealand,11,2,2022-05-01,58046.65
4545,Kara Dennis,46,Female,Single,Native American,Australia,7,2,2021-10-28,77404.24
4546,Cindy Pierce,60,Female,Single,Hispanic,United Kingdom,24,4,2019-07-02,81686.28
4547,Dillon Downs,24,Male,Widowed,Other,France,22,4,2016-04-07,67990.49
4548,James Warner,40,Male,Widowed,White,Germany,24,4,2023-06-06,68852.19
4549,Sandra Cohen,40,Female,Divorced,Hispanic,Canada,30,5,2022-07-13,78211.0
4550,Gina Gomez,34,Female,Divorced,Other,India,41,7,2019-08-28,65378.61
4551,Amanda Coleman,54,Female,Other,Mixed,New Zealand,29,5,2021-04-18,97863.63
4552,Cynthia Cox,50,Female,Single,Asian,Spain,8,2,2022-02-21,86786.98
4553,Tara Lopez,57,Female,Separated,Black,Germany,45,7,2016-11-15,87456.49
4554,Kim Trujillo,34,Female,Single,Asian,Canada,39,6,2015-08-09,50676.87
4555,Brandi Zavala,55,Female,Single,Black,Canada,33,6,2020-10-27,68412.23
4556,William Stokes,34,Male,Separated,White,New Zealand,34,6,2016-01-15,63990.68
4557,John Bartlett,33,Male,Married,Other,France,45,7,2022-06-17,49887.97
4558,Lance Thomas,23,Male,Widowed,Hispanic,Japan,28,5,2017-09-25,77203.28
4559,Nicholas Nichols,25,Male,Divorced,Other,India,36,6,2023-04-18,59247.08
4560,Debra Hurst,51,Female,Married,White,Germany,35,6,2018-11-12,83108.08
4561,Ashley Sanders,41,Female,Other,White,Australia,12,2,2020-02-13,48596.17
4562,Cole Smith,49,Male,Other,Asian,Nigeria,8,2,2017-09-07,104380.81
4563,Sandra Zhang,34,Female,Divorced,Mixed,Canada,43,7,2018-12-11,52073.35
4564,Jennifer Delgado,53,Female,Single,White,Japan,51,8,2019-12-26,74386.05
4565,Kenneth Austin,48,Male,Other,Hispanic,Canada,23,4,2021-11-07,85837.19
4566,Courtney Curtis,45,Female,Separated,White,Italy,18,3,2023-12-22,58587.19
4567,Elizabeth Martin,45,Female,Married,Native American,South Korea,29,5,2025-04-03,87049.37
4568,Terri Pearson,25,Female,Divorced,Black,Canada,38,6,2017-10-24,45416.33
4569,Susan Park,58,Female,Widowed,Native American,Germany,9,2,2022-09-14,99042.35
4570,Stephanie Henson,48,Female,Divorced,Asian,United States,41,7,2016-08-06,70282.99
4571,Jay Rogers,23,Male,Single,White,Japan,45,7,2016-11-26,58071.77
4572,Rhonda Torres,35,Female,Widowed,White,Japan,31,5,2021-11-21,64016.36
4573,David Gibson,42,Male,Married,White,Italy,44,7,2019-08-17,86178.39
4574,Stanley Heath,59,Male,Separated,Mixed,Japan,35,6,2021-01-05,58310.89
4575,Helen Johnson,31,Female,Other,Asian,Nigeria,19,4,2020-07-30,55012.85
4576,Amanda Fisher,53,Female,Prefer not to say,Native American,Germany,48,8,2022-07-03,65569.27
4577,Mary Ramirez,44,Female,Separated,Black,Japan,38,6,2024-02-12,46460.76
4578,Emily Morales,52,Female,Divorced,Mixed,Italy,50,8,2018-12-07,106410.88
4579,Carol Cortez,54,Female,Married,Native American,Italy,49,8,2017-01-19,58672.11
4580,Clayton Serrano,24,Male,Married,Black,United Kingdom,38,6,2024-01-12,86632.34
4581,Sue Schultz,58,Female,Separated,Mixed,Japan,48,8,2023-02-19,74189.4
4582,Donald Ball,40,Male,Widowed,Native American,Canada,9,2,2019-11-24,50309.32
4583,Hannah Oconnor,50,Female,Single,Asian,South Korea,6,2,2025-05-03,69880.91
4584,Michelle Hammond,42,Female,Prefer not to say,White,South Korea,17,3,2018-06-17,85680.06
4585,Michelle Whitehead,34,Female,Separated,Hispanic,South Korea,51,8,2021-05-26,66234.77
4586,Christopher Stephens,46,Male,Widowed,White,United Kingdom,34,6,2025-05-17,93862.26
4587,Erik Jackson,34,Male,Other,White,Canada,47,8,2017-06-20,90430.31
4588,Madeline Reyes,48,Female,Prefer not to say,Native American,United Kingdom,49,8,2022-11-19,88378.3
4589,Robert Lee,36,Male,Widowed,Hispanic,New Zealand,37,6,2021-03-08,60806.86
4590,Eugene Gonzalez,42,Male,Widowed,White,Singapore,18,3,2015-11-21,48403.15
4591,Michael Alvarez,60,Male,Other,Other,New Zealand,48,8,2016-09-26,57728.25
4592,David Hall,49,Male,Separated,Native American,United States,7,2,2019-03-14,73924.82
4593,Emily Clark,30,Female,Widowed,Other,Nigeria,21,4,2024-02-11,80915.73
4594,Jessica Costa,34,Female,Married,Other,South Korea,38,6,2021-12-03,30000.0
4595,Katie Kelly,41,Female,Other,Native American,Japan,6,2,2024-08-23,69837.74
4596,Richard Perkins,50,Male,Other,White,South Korea,49,8,2020-02-24,73161.78
4597,Marie Gilbert,29,Female,Other,Hispanic,United States,13,3,2022-04-08,64449.11
4598,Matthew Rogers,57,Male,Married,Other,Spain,8,2,2017-07-29,95825.48
4599,Devon Wilson,36,Male,Prefer not to say,Native American,India,1,1,2020-10-29,78435.6
4600,Sara Hodges,29,Female,Other,Other,Australia,20,4,2024-06-16,96203.84
4601,Sherry Henderson,36,Female,Other,Hispanic,United States,8,2,2023-01-11,65680.79
4602,Luis Weeks,54,Male,Divorced,Other,Japan,45,7,2023-03-15,88749.55
4603,Benjamin Gilbert,28,Male,Single,Asian,Australia,33,6,2017-11-05,102701.33
4604,Matthew Williams,40,Male,Married,Mixed,Brazil,9,2,2024-05-17,96233.87
4605,Joseph Taylor,25,Male,Divorced,Mixed,South Korea,26,5,2017-12-15,48157.17
4606,Judy Watson,45,Female,Prefer not to say,Hispanic,India,14,3,2017-03-17,64926.48
4607,Tracie Berg,34,Female,Other,Asian,Japan,6,2,2017-08-21,63096.71
4608,Bianca Howe,36,Female,Married,Asian,Canada,37,6,2019-04-02,79785.09
4609,Taylor Perez,21,Male,Other,Asian,Japan,46,8,2023-12-12,83727.07
4610,Danielle Fleming,48,Female,Single,Asian,France,49,8,2015-12-03,53222.15
4611,Maria Johnson,36,Female,Single,Mixed,Australia,29,5,2018-01-27,71356.77
4612,Alexa Kennedy,36,Female,Widowed,Hispanic,Spain,25,4,2018-05-31,30000.0
4613,Michael Moore,43,Male,Prefer not to say,White,United Kingdom,23,4,2025-01-16,98838.9
4614,Alexis Baxter,36,Female,Separated,Mixed,Spain,19,4,2022-09-27,59752.52
4615,Justin Smith,29,Male,Prefer not to say,Native American,Singapore,43,7,2022-01-12,71117.28
4616,Cody Mendoza,52,Male,Married,Hispanic,United States,31,5,2019-12-27,63807.01
4617,Charles Kelly,59,Male,Separated,Other,France,35,6,2025-01-01,92920.55
4618,Carol Hancock,21,Female,Divorced,Black,Germany,27,5,2017-10-22,30000.0
4619,Michael Smith,26,Male,Separated,Other,Germany,34,6,2017-05-29,69667.79
4620,Emily Bartlett,47,Female,Single,White,Singapore,5,1,2022-12-22,67883.62
4621,Nicholas Lee,50,Male,Divorced,Mixed,Singapore,40,7,2021-02-18,60927.27
4622,Collin Nichols,55,Male,Prefer not to say,Other,France,22,4,2025-05-22,104524.53
4623,Amber Woods,37,Female,Single,Asian,United Kingdom,27,5,2017-10-14,52253.41
4624,Larry Marshall,56,Male,Widowed,White,India,13,3,2016-04-27,85435.92
4625,Laura Hughes,21,Female,Divorced,Black,Brazil,14,3,2015-11-19,77125.06
4626,Shannon Mathews,48,Female,Married,Other,Japan,14,3,2020-03-02,95230.39
4627,Jose Mendez,37,Male,Other,Asian,Brazil,17,3,2017-04-05,56656.22
4628,Brett Campbell,58,Male,Married,Native American,Australia,34,6,2017-09-07,55340.62
4629,Roger Johnson,57,Male,Separated,Native American,South Korea,2,1,2015-12-03,91921.4
4630,Matthew Tate,52,Male,Separated,Asian,Italy,27,5,2015-10-25,78506.43
4631,Joseph Maxwell,32,Male,Married,Native American,Japan,37,6,2021-06-25,39101.25
4632,Stephanie Campbell,53,Female,Separated,Other,Germany,40,7,2018-04-03,59213.9
4633,Colleen Sherman,43,Female,Single,Other,Italy,49,8,2021-12-18,77727.65
4634,David Hunt,42,Male,Widowed,Mixed,Singapore,50,8,2019-06-05,86755.28
4635,Nancy Clark,52,Female,Single,Hispanic,Germany,9,2,2019-09-08,56415.39
4636,William Robinson,48,Male,Prefer not to say,Native American,Japan,2,1,2019-02-13,30000.0
4637,Joseph Wilson,27,Male,Prefer not to say,Hispanic,New Zealand,51,8,2021-01-06,80464.46
4638,Vanessa Weaver,23,Female,Married,Asian,Canada,50,8,2017-06-22,45593.59
4639,David Carr,52,Male,Married,Native American,Brazil,33,6,2023-09-17,30000.0
4640,Michelle Hooper,43,Female,Widowed,Black,Italy,42,7,2018-12-11,30000.0
4641,Donald Murphy,46,Male,Divorced,Other,Brazil,14,3,2023-08-17,86279.62
4642,Alexa Turner,37,Female,Single,Black,Italy,1,1,2018-04-24,72572.35
4643,Hector Wilson,21,Male,Widowed,White,Australia,39,6,2019-07-31,65486.87
4644,Kyle Kelley,47,Male,Single,Black,Japan,33,6,2015-11-12,97780.49
4645,Alejandro Berg,29,Male,Divorced,Asian,South Korea,26,5,2018-03-08,82746.49
4646,Kevin Krueger,37,Male,Single,Mixed,New Zealand,3,1,2016-03-19,102326.0
4647,Kevin Schmidt,26,Male,Widowed,White,Italy,15,3,2016-02-19,42145.29
4648,Angela Peck,50,Female,Married,White,Germany,29,5,2023-03-04,69308.99
4649,Melissa Dominguez,22,Female,Single,Mixed,Italy,5,1,2018-11-19,37665.73
4650,Stephanie Hernandez,58,Female,Prefer not to say,Mixed,Germany,45,7,2017-01-22,65412.35
4651,Thomas Jackson,34,Male,Married,Asian,Australia,37,6,2023-03-17,65027.68
4652,Larry Rios,25,Male,Single,Native American,Brazil,36,6,2016-11-28,82532.27
4653,Kaitlin Mcclain,30,Female,Married,Other,Germany,7,2,2020-10-13,70911.28
4654,Melissa Cuevas,58,Female,Other,Mixed,Japan,2,1,2022-02-24,82468.14
4655,Misty Walters,45,Female,Divorced,Other,Singapore,10,2,2017-10-23,84068.8
4656,Christy Perez,32,Female,Married,Asian,United Kingdom,14,3,2020-01-15,113098.57
4657,Kayla Hill,30,Female,Married,Asian,United States,20,4,2021-08-25,63694.07
4658,Allison Peterson,34,Female,Married,Hispanic,United Kingdom,45,7,2024-04-10,51179.55
4659,Michael Crawford,60,Male,Single,White,Canada,35,6,2017-03-10,74921.67
4660,Olivia Mitchell,54,Female,Separated,White,Italy,25,4,2019-12-19,53954.4
4661,Isabella Young,24,Female,Separated,White,India,14,3,2022-08-08,99639.22
4662,Heather Baker,31,Female,Single,Black,South Korea,29,5,2017-05-23,64335.64
4663,John Acevedo,59,Male,Divorced,Other,South Korea,3,1,2020-01-31,58688.47
4664,John Sosa,47,Male,Other,Black,United Kingdom,26,5,2022-05-25,60573.69
4665,Autumn Green,47,Female,Widowed,Native American,United States,13,3,2020-10-05,84368.35
4666,Anthony Clark,50,Male,Separated,Native American,Australia,22,4,2018-09-08,66845.06
4667,Eric Conley,27,Male,Separated,Black,India,4,1,2020-01-17,57166.66
4668,Holly Mcconnell,21,Female,Single,Other,Brazil,37,6,2018-04-01,103307.04
4669,Keith Barr,50,Male,Single,Black,South Korea,40,7,2023-01-01,52876.6
4670,Christopher Johnson,49,Male,Married,Black,United Kingdom,42,7,2023-02-02,70711.32
4671,John Allen,55,Male,Prefer not to say,Hispanic,Spain,14,3,2025-07-03,83046.12
4672,Mario Watson,53,Male,Separated,White,France,48,8,2024-01-16,37373.3
4673,Diane Robinson,30,Female,Married,White,United States,32,5,2019-03-19,79605.21
4674,Caitlin Richardson,38,Female,Other,Hispanic,South Korea,21,4,2016-05-10,48897.85
4675,Casey Hernandez,28,Male,Widowed,Black,Japan,32,5,2024-12-18,86455.66
4676,Jeffery Fitzpatrick,21,Male,Separated,Asian,Germany,31,5,2025-01-23,50746.98
4677,Anthony Stevens,24,Male,Married,Other,Canada,27,5,2017-04-09,83855.38
4678,Alexandra Becker,29,Female,Married,Asian,India,19,4,2024-07-25,92116.66
4679,Mario Cobb,46,Male,Single,Black,Australia,42,7,2020-10-26,87228.73
4680,Robert Bradley,58,Male,Divorced,Other,United Kingdom,14,3,2020-11-12,75026.33
4681,Michael Sanford,22,Male,Widowed,Asian,Germany,47,8,2016-11-09,65373.98
4682,Jennifer Williams,32,Female,Separated,Native American,United States,31,5,2018-10-19,58471.61
4683,Samuel Crawford,32,Male,Separated,Mixed,France,44,7,2019-06-28,99420.69
4684,Jamie Cooper,27,Female,Married,Black,Brazil,21,4,2023-11-27,56010.1
4685,Lauren Day,50,Female,Widowed,Other,Germany,6,2,2016-02-19,49258.68
4686,Adam Atkinson,29,Male,Divorced,Asian,New Zealand,44,7,2016-11-27,83307.38
4687,Cassandra Edwards,55,Female,Divorced,White,Nigeria,38,6,2024-03-28,54077.26
4688,John Brown,27,Male,Single,Native American,France,9,2,2017-03-21,50998.73
4689,John Todd,55,Male,Widowed,Other,United Kingdom,21,4,2018-01-27,41127.91
4690,Alexander Harper,55,Male,Separated,Other,Italy,28,5,2019-08-27,60341.8
4691,Dawn Nichols,59,Female,Prefer not to say,Native American,Singapore,47,8,2018-03-26,68345.7
4692,Adrienne Campos,51,Female,Widowed,Hispanic,South Korea,17,3,2016-05-31,74861.83
4693,Kendra Davidson,34,Female,Separated,Hispanic,United States,9,2,2016-06-10,89026.12
4694,Jesse Spencer,54,Male,Divorced,Asian,Brazil,33,6,2016-05-05,80537.96
4695,Sheri Meyer,53,Female,Other,Black,Brazil,2,1,2018-01-02,66182.56
4696,Tyler Rodriguez,28,Male,Widowed,White,Brazil,37,6,2020-09-01,66036.09
4697,Isabella Hicks,57,Female,Married,White,Nigeria,40,7,2019-09-18,80203.15
4698,Jennifer Weeks,24,Female,Separated,Native American,Italy,3,1,2018-09-20,95451.4
